Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-07 Wed 06:24:25, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399413494, 519.034, 523, 6851291, 1196, 53|79|91|19|83|24|59|30|67|71|, 71|59|59|79|24|30|30|30|71|67|19|53|53|59|67|24|53|19|79|19|30|71|71|83|24|83|19|59|59|71|30|83|79|83|24|91|53|79|53|24|19|83|59|67|59|24|59|59|91|91|53|83|79|53|19|91|83|67|30|59|19|79|67|24|59|71|24|67|19|67|67|71|67|91|91|53|53|24|24|79|30|71|24|83|67|59|83|71|30|59|91|91|19|83|19|71|91|24|79|53|
2014-05-07 Wed 06:50:24, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399415065, 767.32, 786, 10376435, 1053, 71|24|79|23|74|62|99|7|44|54|, 71|54|44|79|74|7|7|7|71|62|54|99|99|44|62|74|99|54|79|54|7|71|71|23|24|71|7|99|44|54|7|71|79|23|24|74|99|79|99|24|54|23|44|62|44|24|44|44|24|74|99|23|79|99|54|74|23|62|7|44|54|79|62|74|44|54|24|62|54|62|62|71|62|44|74|23|23|74|74|79|7|71|24|71|44|24|23|71|7|44|74|74|54|23|54|71|54|24|79|99|
2014-05-07 Wed 07:16:39, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399416624, 1376.1, 1398, 18178230, 1229, 75|89|0|4|93|42|52|29|7|70|, 0|42|42|52|4|7|7|7|0|70|29|70|75|42|70|4|75|29|52|29|7|0|0|93|4|93|89|75|89|29|7|29|52|93|4|7|75|52|75|52|29|42|42|70|42|52|89|42|89|4|75|93|52|75|29|7|93|52|7|42|29|52|70|4|89|29|4|70|29|70|70|93|70|89|4|75|75|4|4|52|7|0|4|93|42|89|75|0|7|89|7|7|29|93|29|0|89|4|52|75|
2014-05-07 Wed 07:42:02, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399418199, 360.541, 374, 4849867, 1231, 7|70|13|65|36|38|91|95|28|45|, 65|13|28|70|91|7|7|7|95|70|65|38|38|13|38|45|38|65|45|91|7|95|65|36|45|95|91|38|28|65|7|13|45|95|28|91|36|45|38|45|65|13|13|70|28|45|28|13|28|91|38|36|45|36|13|7|13|70|7|13|13|70|70|45|28|65|91|70|13|38|70|95|70|91|91|36|36|45|45|45|7|95|45|95|28|28|38|65|7|28|7|91|65|36|91|95|13|45|45|38|
2014-05-07 Wed 08:08:45, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399419722, 368.314, 368, 4901172, 1180, 91|15|71|5|57|34|13|99|23|92|, 92|13|34|57|91|5|5|5|71|57|92|99|99|13|99|15|99|92|15|92|5|71|71|23|34|71|91|99|34|92|5|13|57|71|34|91|23|15|99|57|92|13|13|57|13|15|34|13|91|91|99|23|57|99|13|91|23|57|5|13|92|57|57|15|34|92|34|57|92|34|57|71|57|91|15|23|23|15|15|57|91|71|34|71|34|34|23|71|5|13|15|91|92|23|5|71|91|15|15|99|
2014-05-07 Wed 08:34:40, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399421325, 685.126, 711, 9315337, 1058, 79|73|92|71|55|72|99|51|44|66|, 71|44|44|79|66|55|55|55|71|72|92|99|99|44|72|55|99|92|79|92|73|71|71|51|66|71|73|99|44|92|55|71|79|51|66|73|99|79|99|66|92|51|44|72|44|66|44|44|73|66|99|51|79|99|92|55|51|72|55|44|92|79|72|55|73|92|66|72|92|72|72|71|72|73|55|51|51|55|55|79|55|71|66|71|44|44|51|71|55|44|55|73|92|51|92|71|73|66|79|99|
2014-05-07 Wed 09:01:46, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399422880, 242.48, 238, 3169360, 1165, 36|21|97|79|19|84|13|48|7|72|, 21|13|84|79|97|7|7|7|21|72|19|72|36|13|72|97|36|19|79|19|7|21|21|36|97|21|48|84|48|13|7|13|79|13|84|48|36|79|84|97|21|13|13|72|84|97|84|84|48|7|36|13|79|36|19|7|13|72|7|84|19|79|72|97|48|13|97|72|19|84|72|21|72|48|97|36|36|97|97|79|7|21|97|13|84|84|36|21|7|48|7|48|19|21|19|21|48|97|79|36|
2014-05-07 Wed 09:28:32, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399424506, 409.551, 415, 5579422, 1094, 23|37|24|46|99|72|71|91|54|80|, 71|54|46|37|24|80|80|80|71|72|54|99|99|54|72|24|99|54|37|54|80|71|71|23|24|71|91|99|46|54|80|71|37|23|24|91|99|37|99|24|54|71|46|72|46|24|46|46|91|91|99|23|37|99|54|80|23|72|80|46|54|37|72|80|46|54|24|72|54|72|72|71|72|91|80|23|23|24|24|37|80|71|24|71|46|46|23|71|80|46|80|91|54|23|54|71|91|24|37|99|
2014-05-07 Wed 09:55:09, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399426112, 757.249, 764, 10002766, 1217, 22|75|90|52|29|59|73|5|93|67|, 22|59|59|52|90|5|5|5|22|67|29|67|75|29|67|90|75|29|52|29|5|22|22|93|52|93|73|75|59|29|5|29|52|93|59|73|75|52|75|52|29|93|59|67|59|52|59|59|73|90|75|93|52|75|29|90|93|67|90|59|29|52|67|90|73|29|90|67|29|67|67|93|67|73|90|75|75|90|90|52|90|22|52|93|59|59|75|22|5|59|90|73|29|93|5|22|73|90|52|75|
2014-05-07 Wed 10:21:23, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399427709, 1379.14, 1401, 18294098, 1122, 74|93|50|66|71|44|92|72|73|37|, 71|93|44|37|66|73|74|74|71|72|92|50|50|44|72|74|50|92|37|92|73|71|71|93|66|71|73|50|44|92|73|71|37|93|66|73|50|37|50|66|92|93|44|72|44|66|44|44|73|74|50|93|37|50|92|74|93|72|74|44|92|37|72|74|44|92|66|72|92|72|72|71|72|73|74|50|93|74|74|37|74|71|66|93|44|66|93|71|74|44|74|73|92|93|92|71|73|66|37|50|
2014-05-07 Wed 10:49:06, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399429283, 32.039, 33, 416165, 1182, 46|52|99|4|40|58|9|64|81|76|, 40|64|46|52|4|58|58|58|81|9|40|99|99|64|99|52|99|40|52|40|58|81|40|76|4|81|64|99|46|40|58|81|52|81|46|64|76|52|99|52|40|76|46|9|46|52|46|46|64|4|99|76|52|99|40|58|76|9|58|46|40|52|9|4|64|40|4|9|40|46|9|81|9|64|4|76|76|4|4|52|58|81|4|81|46|46|76|81|58|64|4|4|40|76|40|81|64|4|52|99|
2014-05-07 Wed 11:15:35, ../Instances/pmedcap1(11).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399430946, 1432.35, 1445, 18963072, 1075, 67|21|50|79|64|6|28|74|23|54|, 21|54|28|79|74|6|6|6|21|67|54|50|50|54|67|74|50|54|79|54|6|21|21|23|74|21|64|50|28|54|6|54|79|23|28|64|50|79|50|67|54|23|64|67|28|79|28|28|64|74|50|23|79|50|54|74|23|67|6|64|54|79|67|74|64|54|28|67|54|67|67|21|67|64|74|23|23|74|74|79|6|21|74|21|28|28|23|21|6|64|74|74|54|23|54|21|64|74|79|50|
2014-05-07 Wed 11:42:53, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399432535, 209.915, 204, 2643250, 1105, 99|55|52|51|70|85|92|0|21|18|, 0|99|21|85|21|99|99|55|85|85|0|21|0|52|55|55|85|99|18|70|92|21|18|51|99|92|52|52|18|70|85|51|0|85|0|0|51|55|21|70|85|52|55|52|55|51|51|92|92|92|0|51|52|51|70|55|51|99|55|52|99|85|21|99|85|70|55|70|0|55|70|99|92|18|18|18|99|21|21|21|92|92|51|52|18|85|70|99|18|18|55|21|92|92|70|21|92|70|70|99|
2014-05-07 Wed 12:09:56, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399434173, 136.71, 134, 1749046, 1023, 46|76|60|73|29|12|49|9|11|52|, 12|60|9|9|11|76|60|73|9|9|12|11|12|52|73|11|9|76|73|29|12|11|76|46|76|9|52|52|76|29|9|46|12|52|12|12|29|73|9|29|9|52|11|52|73|60|46|49|49|49|12|46|52|60|46|11|29|60|60|52|60|49|9|60|9|29|73|46|12|11|29|76|49|73|73|76|76|11|46|11|49|49|46|52|73|9|29|76|73|73|11|11|49|9|29|11|49|29|46|76|
2014-05-07 Wed 12:36:52, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399435796, 232.79, 235, 2983296, 1113, 77|83|80|22|10|93|19|31|63|44|, 10|63|93|83|77|22|63|44|83|93|10|77|10|83|44|44|93|22|22|19|93|77|22|31|22|93|83|19|22|19|80|31|10|19|10|10|31|22|93|19|93|83|77|83|44|63|31|80|80|80|10|63|83|63|31|77|31|63|22|83|63|80|77|63|93|19|44|31|10|77|19|22|80|44|22|22|22|77|77|93|80|80|31|83|22|93|31|22|22|10|77|77|80|93|19|77|80|19|31|63|
2014-05-07 Wed 13:03:50, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399437412, 1396.63, 1380, 18083892, 1031, 49|66|16|83|60|31|67|12|76|95|, 12|60|16|83|95|76|60|66|16|16|12|95|12|83|66|95|16|76|66|67|12|95|76|31|76|16|83|83|76|67|16|31|12|16|12|12|31|66|16|67|16|83|95|83|66|60|67|49|49|49|12|31|83|60|31|66|31|60|60|83|60|49|95|60|16|67|66|67|12|95|67|76|49|66|66|76|76|95|67|95|49|49|31|83|66|16|67|76|66|12|95|95|49|16|67|95|49|31|31|76|
2014-05-07 Wed 13:30:36, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399439030, 17.812, 19, 234496, 1068, 8|59|34|2|60|92|90|36|18|67|, 34|60|2|8|90|60|60|90|8|2|34|90|34|59|18|90|2|60|18|67|92|2|18|36|18|2|8|59|18|36|8|67|34|59|34|34|36|90|2|67|2|59|90|8|90|60|67|92|92|92|34|60|59|60|67|90|36|60|90|59|60|8|2|60|2|67|18|67|34|90|67|18|92|18|18|18|60|90|67|2|92|92|36|59|18|8|36|60|18|34|90|2|92|2|67|90|92|36|67|60|
2014-05-07 Wed 13:57:45, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399440636, 1327.18, 1303, 16853058, 1040, 13|3|90|99|80|54|12|2|86|37|, 12|99|2|3|90|99|99|90|3|2|12|90|12|13|37|90|2|99|37|86|12|2|37|54|99|2|3|13|37|86|80|54|12|13|12|12|86|37|2|86|2|13|90|3|90|37|54|80|80|80|12|54|13|99|54|90|54|99|37|13|99|3|2|99|80|86|37|54|12|90|54|99|80|37|37|37|99|90|54|2|80|80|54|3|37|3|86|99|37|12|90|2|80|2|86|90|3|86|54|99|
2014-05-07 Wed 14:25:35, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399442265, 458.381, 442, 5806696, 1259, 51|86|8|25|84|19|11|60|3|0|, 0|60|25|3|11|60|60|11|8|25|0|11|0|8|84|11|25|60|84|19|25|11|84|51|60|25|3|19|84|86|8|86|0|8|0|0|86|84|25|19|8|8|11|8|84|51|51|25|25|3|0|51|8|51|86|60|86|60|60|8|60|3|11|60|25|19|84|86|0|11|86|60|3|84|84|84|60|11|51|25|25|3|51|3|84|8|86|60|84|0|11|11|25|25|19|11|3|86|86|60|
2014-05-07 Wed 14:52:16, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399443935, 265.065, 264, 3394971, 1005, 2|99|92|23|59|42|3|12|70|74|, 12|99|2|3|42|99|99|42|3|2|12|42|12|59|74|42|2|99|74|70|92|2|74|23|99|2|3|59|74|70|92|23|12|59|12|12|23|74|2|70|2|59|42|3|74|42|70|92|92|92|12|23|59|99|23|42|23|99|42|59|99|3|2|99|2|70|74|70|12|42|70|99|92|74|74|74|99|42|70|2|92|92|23|59|74|3|70|99|74|12|42|2|92|2|70|42|3|70|70|99|
2014-05-07 Wed 15:20:39, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399445536, 276.174, 269, 3444973, 1173, 20|55|30|88|6|56|83|65|21|50|, 50|6|21|83|21|6|6|55|30|30|50|21|50|83|20|55|30|6|88|65|20|21|88|56|6|30|83|83|88|65|30|56|50|83|50|20|56|55|21|65|21|83|55|83|88|55|65|20|30|30|50|56|83|6|56|55|56|6|55|83|6|30|21|6|30|65|88|65|20|55|65|6|20|88|88|88|6|21|21|21|30|20|56|83|88|30|65|6|88|20|55|21|20|20|65|21|30|56|56|6|
2014-05-07 Wed 15:48:30, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399447239, 1233.26, 1181, 15632687, 1033, 1|64|67|52|69|5|88|12|54|81|, 12|1|64|64|69|5|5|69|64|64|12|69|12|52|88|69|64|5|88|67|12|67|88|54|5|64|52|52|88|67|64|54|12|52|12|12|54|88|64|67|64|52|69|52|88|1|67|81|64|81|12|1|52|1|54|1|54|5|1|52|1|81|69|1|64|67|88|67|12|69|67|5|81|88|88|88|5|69|67|69|81|81|54|52|88|64|67|1|88|12|69|69|81|64|67|69|81|54|54|5|
2014-05-07 Wed 16:15:46, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399448910, 59.884, 59, 765392, 1122, 3|59|92|78|75|56|12|44|79|6|, 12|6|79|3|79|6|6|44|3|79|12|79|12|59|44|79|92|6|75|59|12|78|75|56|75|79|3|59|75|56|92|56|12|59|12|12|56|75|78|78|59|59|79|3|44|6|78|92|92|92|12|78|59|6|78|44|56|6|75|59|6|3|78|6|92|78|44|78|12|79|78|75|92|44|75|75|75|79|78|79|92|92|56|59|75|3|56|75|75|44|44|79|92|79|78|79|3|56|78|6|
2014-05-07 Wed 16:43:24, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399450546, 278.657, 271, 3520579, 1019, 46|12|91|30|99|52|73|94|75|49|, 12|99|91|30|91|99|99|73|30|30|12|91|12|52|73|91|30|99|75|94|12|91|75|46|99|30|52|52|75|94|30|46|12|52|12|12|94|75|30|94|30|52|91|30|73|75|46|49|49|49|12|46|52|99|46|75|46|99|75|52|99|49|91|99|30|94|73|46|12|91|94|99|49|73|73|75|99|91|46|91|49|49|46|52|75|30|94|99|75|73|73|91|49|30|94|91|49|94|46|99|
2014-05-07 Wed 17:10:04, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399452204, 944.114, 943, 12491732, 1090, 92|35|36|59|67|71|3|1|74|69|, 35|1|69|3|69|71|1|69|3|92|35|1|35|59|35|69|92|71|74|59|35|69|74|36|71|92|3|59|74|36|92|67|35|59|35|35|36|74|67|67|59|59|69|3|74|1|67|92|92|92|35|1|59|1|67|74|36|1|1|59|1|3|69|1|92|67|74|67|35|69|67|71|92|74|74|74|1|69|67|69|92|92|67|59|74|3|36|1|74|35|69|69|92|92|67|69|3|36|67|71|
2014-05-07 Wed 17:37:10, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399453804, 201.353, 196, 2539981, 1033, 82|99|7|70|12|88|85|52|79|92|, 12|99|79|85|79|99|99|7|85|85|12|79|12|52|7|7|85|99|88|70|7|79|88|82|99|79|52|52|88|70|85|82|12|85|12|12|82|88|79|70|85|52|7|85|7|88|82|92|92|92|12|82|52|99|82|7|82|99|88|52|99|92|79|99|85|70|88|70|12|7|70|99|92|88|88|88|99|79|82|79|92|92|82|52|88|85|70|99|88|12|7|79|92|79|70|79|92|70|70|99|
2014-05-07 Wed 18:05:14, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399455430, 340.4, 326, 4235393, 1197, 45|17|83|82|64|35|25|88|96|65|, 35|45|25|96|25|17|17|25|64|64|35|45|35|83|35|25|64|17|88|65|35|25|88|82|17|25|83|83|88|65|64|82|35|64|35|35|82|88|64|65|64|83|45|83|88|45|82|96|64|96|35|82|83|45|82|88|82|17|45|83|45|96|25|45|64|65|88|82|35|25|65|17|96|88|88|88|17|45|65|25|96|96|82|83|88|64|65|45|88|35|45|25|64|25|65|25|96|65|82|17|
2014-05-07 Wed 18:32:13, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399457114, 518.305, 514, 6619321, 1050, 68|88|2|54|29|69|5|59|45|49|, 68|45|2|49|69|5|5|69|59|2|68|69|68|59|88|69|2|5|88|29|68|2|88|54|5|2|59|59|88|29|49|54|68|59|68|68|29|88|2|29|2|59|69|59|88|45|54|68|49|49|68|45|59|45|54|69|29|5|45|59|45|49|2|45|49|29|88|54|68|69|29|5|49|88|88|88|5|69|54|2|49|49|54|59|88|2|29|5|88|68|69|69|49|2|29|69|49|29|54|5|
2014-05-07 Wed 18:59:57, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399458733, 1205.29, 1160, 15276189, 1083, 68|30|36|84|67|24|49|95|60|83|, 68|60|30|83|95|24|60|84|30|30|68|95|68|83|68|95|30|24|84|67|68|95|84|36|24|30|83|83|84|36|30|67|68|30|68|68|36|84|30|67|30|83|95|83|68|60|67|49|49|49|68|67|83|60|67|84|36|60|60|83|60|49|95|60|30|67|84|67|68|95|67|24|49|84|84|84|60|95|67|95|49|49|36|83|84|30|36|60|84|68|95|95|49|30|67|95|49|36|67|60|
2014-05-07 Wed 19:27:32, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399460397, 1335.65, 1294, 16804951, 1011, 94|64|46|66|52|80|12|87|5|11|, 12|87|64|64|11|5|5|66|64|64|12|11|12|52|66|11|64|5|66|94|12|11|87|46|5|64|52|52|87|94|64|46|12|52|12|12|94|66|64|94|64|52|11|52|66|87|46|80|80|80|12|46|52|87|46|66|46|5|87|52|87|80|11|87|64|94|66|46|12|11|94|5|80|66|66|87|87|11|46|11|80|80|46|52|66|64|94|87|66|66|11|11|80|64|94|11|80|94|46|5|
2014-05-07 Wed 19:55:00, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399462052, 137.103, 133, 1729598, 1138, 73|49|37|13|30|6|4|29|68|51|, 68|6|4|30|4|6|6|73|30|30|68|4|68|13|73|4|30|6|73|13|68|4|37|51|6|30|13|13|37|29|30|29|68|13|68|68|29|37|4|29|30|13|37|30|73|51|29|49|49|49|68|51|13|6|51|37|51|6|37|13|6|49|4|6|30|29|73|29|68|4|29|6|49|73|73|37|6|4|51|4|49|49|51|13|37|30|29|37|37|73|37|4|49|30|29|4|49|29|29|6|
2014-05-07 Wed 20:22:17, ../Instances/pmedcap1(12).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399463700, 199.018, 198, 2586600, 1028, 80|74|90|10|91|82|99|59|9|29|, 10|99|9|9|91|99|99|90|9|9|10|91|10|59|74|90|9|99|74|29|10|91|74|82|99|9|59|59|74|29|9|82|10|59|10|10|29|74|9|29|9|59|90|59|74|90|82|80|80|80|10|82|59|99|82|90|82|99|90|59|99|80|91|99|9|29|74|29|10|90|29|99|80|74|74|74|99|91|82|91|80|80|82|59|74|9|29|99|74|10|90|91|80|9|29|91|80|29|29|99|
2014-05-07 Wed 20:50:24, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399465337, 1016.23, 961, 12471256, 1227, 11|69|22|12|58|23|33|55|9|48|, 69|58|55|58|58|23|22|22|48|9|11|11|12|12|69|23|69|9|33|22|22|11|22|23|48|48|9|22|69|23|11|58|33|33|22|48|23|22|9|23|48|23|69|33|12|33|22|48|48|22|9|11|12|22|55|55|9|12|58|55|69|55|11|11|48|23|55|23|69|69|58|11|11|55|9|23|9|22|12|48|12|23|55|23|69|12|69|69|22|23|9|48|11|11|55|22|12|9|69|55|
2014-05-07 Wed 21:18:34, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399467024, 149.749, 144, 1860528, 1191, 32|2|59|34|36|29|13|16|86|78|, 16|2|2|2|2|36|86|34|34|29|78|13|78|13|16|36|16|29|32|34|78|78|34|36|32|86|29|34|32|29|13|2|32|32|34|32|36|34|86|29|32|36|86|32|78|59|34|86|32|34|86|13|78|34|59|59|86|13|59|59|16|59|13|13|32|34|2|29|16|16|59|13|78|59|29|36|86|34|78|2|13|36|32|29|16|78|86|16|34|29|29|32|13|13|59|2|78|29|16|59|
2014-05-07 Wed 21:46:23, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399468714, 1033.51, 988, 12839474, 1243, 94|52|84|6|24|36|26|80|21|46|, 84|21|94|21|52|36|6|46|6|26|21|21|80|80|84|36|84|26|24|46|52|21|46|36|24|6|26|46|84|26|21|21|24|24|46|24|36|46|6|26|24|36|84|94|52|94|46|6|24|46|6|21|52|46|94|94|6|80|21|94|84|94|80|21|24|46|24|36|84|84|94|80|21|94|26|36|6|46|52|52|80|36|24|26|84|52|6|84|6|26|26|24|80|80|94|52|52|26|84|94|
2014-05-07 Wed 22:13:13, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399470383, 204.802, 204, 2668092, 1085, 89|1|35|81|6|53|63|94|16|13|, 16|1|94|1|1|81|6|53|6|89|63|63|13|13|16|81|16|89|35|53|53|63|53|81|35|6|89|53|16|89|63|1|35|35|53|35|81|53|6|89|16|81|6|35|13|94|53|6|35|53|6|63|53|53|94|94|6|13|1|94|16|35|63|63|35|89|94|81|16|16|1|63|63|94|89|81|6|53|13|35|13|81|35|89|16|13|6|16|6|89|89|35|13|63|94|53|13|89|16|94|
2014-05-07 Wed 22:44:56, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399471993, 52.78, 49, 616294, 1179, 82|81|72|8|54|19|74|7|84|93|, 84|72|54|72|54|81|7|7|8|74|72|93|19|93|84|81|84|74|82|19|19|72|7|81|8|8|74|19|84|74|72|72|82|82|7|82|81|7|7|74|8|81|84|82|19|54|7|8|8|7|7|93|19|19|54|54|7|93|72|54|84|54|93|93|82|7|82|81|84|84|54|93|72|82|74|81|7|19|72|8|93|81|82|74|84|72|84|84|8|74|74|82|93|93|54|19|19|74|84|54|
2014-05-07 Wed 23:15:46, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399473896, 302.925, 243, 3182682, 1125, 93|94|85|32|81|74|16|1|49|6|, 16|1|94|1|1|49|6|49|6|6|1|93|85|93|16|81|16|74|32|85|85|1|49|81|32|6|74|49|16|74|93|1|32|32|49|32|81|49|6|74|32|81|6|32|85|1|49|6|32|49|6|93|85|49|94|94|6|93|1|94|16|94|93|93|32|49|94|81|16|16|1|93|85|32|74|81|6|49|85|94|93|81|32|74|16|85|6|16|6|74|74|32|93|93|94|85|85|74|16|94|
2014-05-07 Wed 23:47:30, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399475746, 32.554, 28, 358050, 1151, 34|15|89|16|72|6|4|91|92|61|, 16|4|4|4|4|15|6|34|6|89|72|72|92|92|16|15|16|89|61|34|34|72|34|15|91|6|89|34|16|89|72|4|91|61|34|91|15|34|6|89|91|92|6|91|34|61|34|6|91|15|6|92|72|34|61|61|6|92|4|4|16|61|92|72|91|15|91|15|16|16|4|92|72|61|89|15|6|34|72|91|92|15|91|89|16|72|6|16|34|89|89|91|92|72|4|34|72|89|16|61|
2014-05-08 Thu 00:14:35, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399477650, 718.793, 700, 9142936, 1095, 70|29|96|81|50|63|2|82|53|84|, 84|70|2|70|2|81|50|53|50|50|63|63|96|96|84|81|84|29|82|53|53|63|53|81|82|50|29|53|84|29|63|70|82|82|53|82|81|53|50|29|84|81|84|82|96|70|53|50|82|53|50|63|96|53|70|2|50|96|70|2|84|82|63|63|82|81|2|81|84|84|70|63|63|82|29|81|50|53|96|2|96|81|82|29|84|96|50|84|50|29|29|82|63|63|2|53|96|29|84|70|
2014-05-08 Thu 00:41:50, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=25|Tc=2|D=24), 1600, 8000, 1399479275, 3.546, 4, 44203, 1202, 58|20|87|94|83|71|72|15|32|8|, 87|58|94|58|58|15|8|20|8|15|71|71|72|72|87|15|87|83|32|20|20|72|8|15|8|8|15|20|32|83|72|58|32|32|20|32|15|20|8|83|32|15|8|32|20|94|20|8|8|15|8|71|20|20|58|94|8|71|58|94|87|94|71|71|32|15|94|15|87|87|58|71|72|32|83|15|8|20|72|94|71|15|32|83|87|72|87|87|8|15|83|32|71|72|94|20|72|83|87|58|
2014-05-08 Thu 01:09:02, ../Instances/pmedcap1(13).txt, [int]ShiftSwapTabuRelocate(T=125|D=24), 1600, 8000, 1399480910, 594.701, 585, 7612407, 1166, 42|22|74|32|93|55|16|20|58|5|, 42|58|55|58|58|5|22|22|42|74|58|93|5|93|16|5|16|74|32|20|20|58|22|5|32|42|74|5|32|74|93|58|32|32|22|32|5|22|42|74|32|5|42|32|20|55|22|42|32|22|42|93|20|20|58|55|42|93|58|55|16|55|5|93|32|5|55|74|16|16|58|93|93|55|74|5|42|20|20|20|93|5|32|74|42|93|42|16|22|74|74|32|93|93|55|20|20|74|16|55|
