Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-04-28 Mon 10:00:05, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398650358, 26.202, 896, 1457623, 776, 35|14|24|6|38|, 14|24|35|38|14|6|6|38|14|38|35|38|38|35|14|6|38|35|38|35|35|6|35|14|24|24|6|14|38|6|38|24|6|35|6|35|24|24|38|6|38|24|14|24|35|38|38|6|14|6|
2014-04-28 Mon 10:00:54, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398650405, 8.578, 267, 440366, 918, 15|24|2|0|30|, 0|30|2|15|0|0|15|15|0|15|2|30|15|2|0|15|2|2|30|2|2|30|2|0|24|24|15|0|15|15|30|24|30|2|0|2|24|24|30|0|30|24|0|24|2|15|30|15|0|15|
2014-04-28 Mon 10:01:41, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398650454, 3.668, 125, 204427, 800, 38|14|29|24|19|, 14|24|19|38|14|29|29|29|14|38|19|38|38|19|14|29|38|19|38|19|19|29|19|14|24|24|29|14|38|29|38|24|29|19|29|19|24|24|38|29|38|24|14|24|19|38|38|29|14|29|
2014-04-28 Mon 10:02:29, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398650501, 0.494, 18, 26971, 840, 15|11|10|23|24|, 23|11|10|15|23|15|15|15|23|11|10|11|11|10|23|15|11|10|11|10|10|15|10|23|24|24|15|23|11|15|11|24|15|10|15|10|24|24|11|15|11|24|23|24|10|15|11|15|23|15|
2014-04-28 Mon 10:03:16, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398650549, 24.905, 844, 1381476, 814, 35|14|25|29|46|, 14|25|35|29|14|29|29|29|14|35|35|46|29|35|14|29|46|35|46|35|35|46|35|14|25|25|29|14|35|29|46|25|46|35|29|35|25|25|46|29|46|25|14|25|35|46|46|29|14|29|
2014-04-28 Mon 10:04:06, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398650596, 1.258, 45, 72418, 821, 36|26|33|23|11|, 26|11|36|11|26|26|26|11|23|11|33|11|33|33|23|26|11|33|11|33|36|26|33|23|36|36|26|23|33|26|26|36|26|33|26|33|36|36|11|26|11|36|23|36|33|11|11|26|23|26|
2014-04-28 Mon 10:04:52, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398650646, 39.834, 1391, 2261913, 841, 15|37|27|44|16|, 27|16|16|15|27|15|15|15|27|44|44|16|44|44|27|15|16|44|16|44|16|15|44|27|37|37|15|27|44|15|16|37|15|44|15|44|37|37|16|15|16|37|27|37|44|15|16|15|27|15|
2014-04-28 Mon 10:05:42, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398650692, 1.145, 40, 63716, 833, 41|11|26|33|14|, 14|11|11|11|14|26|26|11|14|11|33|11|33|33|14|26|11|33|26|33|11|26|33|14|41|41|26|14|33|26|26|41|26|33|26|33|41|41|11|26|11|41|14|41|33|11|11|26|14|26|
2014-04-28 Mon 10:06:30, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398650742, 42.661, 1455, 2395028, 782, 47|14|46|37|35|, 14|37|35|46|14|47|47|46|14|46|35|46|46|35|14|47|46|35|46|35|35|47|35|14|37|37|47|14|35|47|46|37|47|35|47|35|37|37|46|47|46|37|14|37|35|46|46|47|14|47|
2014-04-28 Mon 10:07:20, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398650790, 2.523, 81, 137286, 816, 29|27|35|46|24|, 27|24|35|29|27|29|29|29|27|35|35|46|29|35|27|29|46|35|46|35|35|46|35|27|24|24|29|27|35|29|46|24|46|35|29|35|24|24|46|29|46|24|27|24|35|46|46|29|27|29|
2014-04-28 Mon 10:08:09, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398650840, 4.435, 138, 225564, 801, 26|37|27|33|16|, 26|16|16|33|26|26|26|33|27|33|33|16|33|33|27|26|16|33|16|33|16|26|33|27|37|37|26|27|33|26|26|37|26|33|26|33|37|37|16|26|16|37|27|37|33|16|16|26|27|26|
2014-04-28 Mon 10:08:57, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398650889, 1.149, 41, 64546, 840, 24|10|11|23|15|, 23|11|10|15|23|15|15|15|23|11|10|11|11|10|23|15|11|10|11|10|10|15|10|23|24|24|15|23|11|15|11|24|15|10|15|10|24|24|11|15|11|24|23|24|10|15|11|15|23|15|
2014-04-28 Mon 10:09:44, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398650937, 20.504, 695, 1133708, 910, 36|30|3|14|10|, 14|30|10|3|14|3|3|3|14|3|10|30|3|10|14|3|10|10|30|10|10|30|10|14|36|36|30|14|3|3|30|36|30|10|30|10|36|36|30|14|30|36|14|36|10|3|30|3|14|3|
2014-04-28 Mon 10:10:32, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398650984, 0.6, 22, 34224, 768, 35|23|24|26|45|, 26|24|35|45|26|26|26|45|23|45|35|45|45|35|23|45|35|35|45|35|35|26|35|23|24|24|26|23|45|26|45|24|26|35|26|35|24|24|45|26|45|24|23|24|35|45|45|26|23|26|
2014-04-28 Mon 10:11:19, ../Instances/pmedcap1(3).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651032, 19.054, 638, 1023192, 839, 10|24|14|30|15|, 14|30|10|15|14|15|15|15|14|15|10|30|15|10|14|15|30|10|30|10|10|30|10|14|24|24|15|14|10|15|30|24|30|10|15|10|24|24|30|14|30|24|14|24|10|15|30|15|14|15|
2014-04-28 Mon 10:12:06, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651079, 3.454, 120, 199807, 666, 45|7|32|22|2|, 7|7|2|45|2|2|45|7|45|22|32|7|7|7|2|32|22|22|32|32|7|22|22|2|22|22|32|45|32|32|32|45|32|2|45|2|45|2|45|45|32|7|7|45|32|45|2|2|7|22|
2014-04-28 Mon 10:12:53, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651126, 24.216, 839, 1356690, 655, 12|49|28|2|45|, 12|12|2|45|2|2|45|12|45|49|28|12|12|12|2|28|49|49|28|28|12|49|49|2|49|49|28|45|28|28|2|45|28|2|45|2|45|2|45|45|28|28|12|45|28|45|2|2|12|49|
2014-04-28 Mon 10:13:39, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651173, 17.985, 616, 1029575, 700, 22|4|45|44|42|, 42|42|4|45|4|4|45|42|45|22|44|42|42|42|4|44|22|22|44|44|42|44|22|44|22|22|42|45|44|44|44|45|44|4|45|4|45|4|45|45|44|42|42|45|44|45|4|4|42|22|
2014-04-28 Mon 10:14:27, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651219, 3.348, 107, 170670, 655, 2|7|28|45|49|, 7|7|2|45|2|2|45|7|45|49|28|7|7|7|2|28|49|49|28|28|7|49|49|2|28|49|28|45|28|28|2|45|28|2|45|2|45|2|45|45|28|7|7|45|28|45|2|2|7|49|
2014-04-28 Mon 10:15:14, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651267, 0.587, 21, 31739, 733, 38|2|25|32|0|, 0|0|2|38|2|2|38|0|38|25|32|0|0|0|2|32|25|25|32|32|0|25|25|2|25|25|32|38|32|32|32|38|32|2|38|2|0|2|38|38|32|32|0|38|25|38|2|2|0|25|
2014-04-28 Mon 10:16:01, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651314, 46.254, 1563, 2513111, 671, 3|18|2|7|49|, 7|7|2|3|2|2|3|7|3|49|18|7|7|7|2|18|49|49|18|18|7|49|49|2|18|49|18|3|18|18|2|3|18|2|3|2|3|2|3|3|18|7|7|3|18|3|2|2|7|49|
2014-04-28 Mon 10:16:48, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651361, 0.122, 5, 6663, 687, 16|18|4|42|45|, 42|42|4|45|4|16|45|42|45|16|18|42|42|42|4|18|16|16|18|16|42|16|16|4|18|16|18|45|18|18|18|45|18|4|45|4|45|4|45|45|18|18|42|45|18|45|4|4|42|16|
2014-04-28 Mon 10:17:37, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651408, 30.138, 969, 1551757, 673, 2|42|18|21|45|, 42|42|2|45|2|2|45|42|45|21|18|42|42|42|2|18|21|21|18|21|18|21|21|2|21|21|18|45|18|18|2|45|18|2|45|2|45|2|45|45|18|18|42|45|21|45|2|2|42|21|
2014-04-28 Mon 10:18:25, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651457, 9.095, 303, 494254, 739, 33|21|0|10|38|, 0|0|33|38|33|33|38|0|38|21|10|0|0|0|33|10|21|21|10|21|10|21|21|33|21|21|10|38|10|10|10|38|10|33|38|33|0|33|38|38|10|10|0|38|21|38|33|33|0|21|
2014-04-28 Mon 10:19:14, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651505, 33.409, 1107, 1791412, 655, 12|2|45|28|49|, 12|12|2|45|2|2|45|12|45|49|28|12|12|12|2|28|49|49|28|28|12|49|49|2|49|49|28|45|28|28|2|45|28|2|45|2|45|2|45|45|28|28|12|45|28|45|2|2|12|49|
2014-04-28 Mon 10:19:59, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651554, 2.746, 98, 153620, 722, 46|7|25|45|28|, 7|7|46|45|46|46|45|7|45|25|28|7|7|7|46|28|25|25|28|28|7|25|25|46|25|25|28|45|28|28|46|45|28|46|45|46|45|46|45|45|28|7|7|45|28|45|46|46|7|25|
2014-04-28 Mon 10:20:46, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651599, 35.033, 1204, 1946810, 670, 10|45|2|21|42|, 42|42|2|45|2|2|45|42|45|21|10|42|42|42|2|10|21|21|10|21|10|21|21|2|21|21|10|45|10|10|2|45|10|2|45|2|45|2|45|45|10|10|42|45|21|45|2|2|42|21|
2014-04-28 Mon 10:21:34, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651646, 0.302, 11, 17450, 852, 16|40|36|41|47|, 36|41|47|36|47|16|36|41|36|16|40|41|36|36|47|40|16|16|40|16|41|16|16|41|40|40|41|41|40|40|41|36|40|47|41|47|36|47|36|41|40|41|41|36|40|36|16|47|40|16|
2014-04-28 Mon 10:22:20, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651694, 40.133, 1401, 2280721, 660, 49|45|32|42|2|, 42|42|2|45|2|2|45|42|45|49|32|42|42|42|2|32|49|49|32|32|42|49|49|2|49|49|32|45|32|32|2|45|32|2|45|2|45|2|45|45|32|32|42|45|32|45|2|2|42|49|
2014-04-28 Mon 10:23:06, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651740, 6.261, 213, 338933, 736, 3|32|7|25|14|, 7|7|14|3|14|14|3|7|3|25|32|7|7|7|14|32|25|25|32|25|7|25|25|32|25|25|32|3|32|32|32|3|32|14|3|14|3|14|3|3|32|7|7|3|32|3|32|14|7|25|
2014-04-28 Mon 10:23:53, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651786, 10.937, 380, 619918, 671, 49|45|12|10|4|, 12|12|4|45|4|4|45|12|45|49|10|12|12|12|4|10|49|49|10|49|10|49|49|4|49|49|10|45|10|10|10|45|10|4|45|4|45|4|45|45|10|10|12|45|49|45|4|4|12|49|
2014-04-28 Mon 10:24:38, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651833, 0.637, 21, 33087, 745, 26|8|21|33|0|, 0|0|33|8|33|33|8|0|8|21|26|0|0|0|33|21|21|21|26|21|26|21|21|33|21|21|26|8|26|26|26|8|26|33|8|33|0|26|8|8|26|26|0|8|21|8|33|33|0|21|
2014-04-28 Mon 10:25:25, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651878, 44.526, 1536, 2469617, 665, 18|2|49|3|42|, 42|42|2|3|2|2|3|42|3|49|18|42|42|42|2|18|49|49|18|49|42|49|49|2|18|49|18|3|18|18|2|3|18|2|3|2|3|2|3|3|18|18|42|3|18|3|2|2|42|49|
2014-04-28 Mon 10:26:12, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398651925, 0.001, 1, 4, 768, 7|39|23|49|29|, 7|7|23|39|23|23|39|7|39|49|29|7|7|7|23|29|49|49|29|29|7|49|49|23|49|49|29|39|29|29|23|39|29|23|39|23|7|23|39|39|29|29|7|39|29|39|23|23|7|49|
2014-04-28 Mon 10:26:58, ../Instances/pmedcap1(4).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398651972, 16.57, 587, 947700, 671, 10|8|12|21|2|, 12|12|2|8|2|2|8|12|8|21|10|12|12|12|2|10|21|21|10|21|10|21|21|2|21|21|10|8|10|10|2|8|10|2|8|2|8|2|8|8|10|10|12|8|21|8|2|2|12|21|
2014-04-28 Mon 10:27:48, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652018, 4.521, 150, 246537, 749, 24|2|23|13|16|, 23|2|2|24|24|24|16|13|16|13|24|24|24|13|24|24|16|23|23|16|13|23|23|23|24|2|2|2|13|24|23|2|13|23|16|16|16|2|13|2|2|2|2|13|2|23|24|24|16|2|
2014-04-28 Mon 10:28:35, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652068, 46.435, 1564, 2562624, 678, 28|48|39|22|12|, 22|39|39|12|12|12|48|28|48|28|12|39|12|28|12|12|48|22|22|48|28|22|22|22|12|39|39|39|28|12|22|39|28|22|28|48|48|39|28|39|39|48|39|28|39|22|39|12|48|39|
2014-04-28 Mon 10:29:26, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652115, 26.174, 822, 1369022, 768, 36|14|28|26|22|, 22|36|26|14|14|14|28|28|36|14|14|26|14|28|14|14|36|22|22|36|28|22|22|22|14|26|26|26|28|14|22|26|28|22|36|36|36|26|28|26|26|36|26|28|36|22|26|14|36|26|
2014-04-28 Mon 10:30:14, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652166, 29.437, 979, 1602354, 677, 12|21|28|35|31|, 21|31|31|12|12|12|35|28|35|28|12|31|12|28|12|12|35|21|21|35|28|21|21|21|12|31|31|31|28|12|21|31|28|21|28|35|35|31|28|31|31|35|31|28|31|21|31|12|35|31|
2014-04-28 Mon 10:31:04, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652214, 11.389, 373, 606390, 776, 27|43|24|22|6|, 22|27|27|24|24|24|6|43|6|43|24|24|24|43|24|24|6|22|22|6|43|22|22|22|24|27|27|27|43|24|22|27|43|22|6|6|6|27|43|27|27|27|27|43|27|22|24|24|6|27|
2014-04-28 Mon 10:31:50, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652264, 8.6, 291, 477955, 687, 36|39|28|23|12|, 23|39|39|12|12|12|36|28|36|28|12|39|12|28|12|12|36|23|23|28|28|23|23|23|12|39|39|39|28|12|23|39|28|23|36|36|36|39|28|39|39|36|39|28|39|23|39|12|36|39|
2014-04-28 Mon 10:32:38, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652310, 0, 1, 5, 822, 15|8|49|30|13|, 30|49|49|15|15|15|13|13|8|15|15|49|15|13|13|15|8|30|30|8|13|30|30|30|15|49|49|49|13|15|30|49|13|15|8|8|8|49|13|49|49|8|49|13|49|30|49|15|8|49|
2014-04-28 Mon 10:33:26, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652358, 11.213, 378, 617912, 677, 21|12|31|35|28|, 21|31|31|12|12|12|35|28|35|28|12|31|12|28|12|12|35|21|21|35|28|21|21|21|12|31|31|31|28|12|21|31|28|21|28|35|35|31|28|31|31|35|31|28|31|21|31|12|35|31|
2014-04-28 Mon 10:34:14, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652406, 0.154, 6, 8259, 745, 28|10|23|49|36|, 23|49|49|10|10|10|28|28|36|10|10|49|10|28|10|10|36|23|23|36|28|23|23|23|10|49|49|49|28|10|23|49|28|23|36|36|36|49|28|49|49|36|49|28|36|23|49|10|36|49|
2014-04-28 Mon 10:35:00, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652454, 3.483, 119, 191751, 664, 35|39|28|21|12|, 21|39|39|12|12|12|35|28|35|28|12|39|12|28|12|12|35|21|21|35|28|21|21|21|12|39|39|39|28|12|21|39|28|21|28|35|35|39|28|39|39|35|39|28|39|21|39|12|35|39|
2014-04-28 Mon 10:35:46, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652500, 0.198, 8, 11264, 705, 35|39|28|14|17|, 17|39|39|14|14|14|28|28|35|14|14|39|14|28|14|14|35|17|17|35|28|17|17|17|14|39|39|39|28|14|17|39|28|17|35|35|35|39|28|39|39|35|39|28|39|17|39|14|35|39|
2014-04-28 Mon 10:36:33, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652546, 2.81, 97, 154657, 677, 35|28|21|12|31|, 21|31|31|12|12|12|35|28|35|28|12|31|12|28|12|12|35|21|21|35|28|21|21|21|12|31|31|31|28|12|21|31|28|21|28|35|35|31|28|31|31|35|31|28|31|21|31|12|35|31|
2014-04-28 Mon 10:37:21, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652593, 0.489, 18, 29216, 707, 39|12|9|22|35|, 22|39|39|12|12|12|35|9|35|9|12|39|12|9|9|12|35|22|22|35|9|22|22|22|12|39|39|39|9|12|22|39|9|22|9|35|35|39|9|39|39|35|39|9|39|22|39|12|35|39|
2014-04-28 Mon 10:38:08, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652641, 8.175, 274, 451469, 703, 9|21|35|12|39|, 21|39|39|12|12|12|35|9|35|9|12|39|12|9|9|12|35|21|21|35|9|21|21|21|12|39|39|39|9|12|21|39|9|21|9|35|35|39|9|39|39|35|39|9|39|21|39|12|35|39|
2014-04-28 Mon 10:38:56, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652688, 2.482, 82, 132777, 751, 7|23|16|42|24|, 23|42|42|24|24|24|7|7|16|24|24|42|24|7|24|24|16|23|23|16|7|23|23|23|24|42|42|42|7|24|23|42|7|23|16|16|16|42|7|42|42|16|42|7|42|23|42|24|16|42|
2014-04-28 Mon 10:39:44, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652736, 9.735, 332, 546748, 677, 28|12|31|35|21|, 21|31|31|12|12|12|35|28|35|28|12|31|12|28|12|12|35|21|21|35|28|21|21|21|12|31|31|31|28|12|21|31|28|21|28|35|35|31|28|31|31|35|31|28|31|21|31|12|35|31|
2014-04-28 Mon 10:40:34, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652784, 37.464, 1214, 1948604, 733, 40|28|16|24|21|, 21|40|40|24|24|24|28|28|16|24|24|24|24|28|24|24|16|21|21|16|28|21|21|21|24|40|40|40|28|24|21|40|28|21|16|16|16|40|28|40|40|16|40|28|28|21|40|24|16|40|
2014-04-28 Mon 10:41:22, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652834, 45.289, 1508, 2451248, 681, 28|12|31|22|35|, 22|31|31|12|12|12|35|28|35|28|12|31|12|28|12|12|35|22|22|35|28|22|22|22|12|31|31|31|28|12|22|31|28|22|28|35|35|31|28|31|31|35|31|28|31|22|31|12|35|31|
2014-04-28 Mon 10:42:08, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652882, 0.002, 1, 59, 776, 33|12|39|36|9|, 33|39|39|12|12|12|36|9|36|9|12|39|12|9|9|12|36|33|33|36|9|33|33|33|12|39|39|39|9|12|33|39|9|33|9|36|36|39|9|39|39|36|39|9|39|33|39|12|36|39|
2014-04-28 Mon 10:42:55, ../Instances/pmedcap1(5).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398652928, 31.116, 1059, 1753469, 678, 21|43|12|48|39|, 21|39|39|12|12|12|48|43|48|43|12|39|12|43|12|12|48|21|21|48|43|21|21|21|12|39|39|39|43|12|21|39|43|21|43|48|48|39|43|39|39|48|39|43|39|21|39|12|48|39|
2014-04-28 Mon 10:43:45, ../Instances/pmedcap1(6).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398652975, 0.153, 6, 8136, 918, 23|24|47|0|5|, 0|23|5|0|47|5|23|24|23|47|0|23|24|0|47|24|24|0|23|5|24|5|23|23|24|24|5|5|5|24|5|24|0|23|5|47|5|47|47|5|5|5|23|23|5|47|23|47|0|24|
2014-04-28 Mon 10:44:36, ../Instances/pmedcap1(6).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398653025, 42.679, 1343, 2181721, 797, 11|21|16|44|37|, 44|16|11|21|16|44|11|16|11|37|44|11|37|21|37|37|16|44|11|21|16|21|11|11|16|16|44|44|16|16|44|37|44|11|21|21|21|37|37|11|21|44|16|11|44|37|11|37|44|16|
2014-04-28 Mon 10:45:25, ../Instances/pmedcap1(6).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=24), 1600, 992, 1398653076, 6.432, 211, 344295, 880, 16|22|48|47|2|, 48|22|2|48|16|2|22|16|22|47|48|22|16|48|47|16|16|2|22|48|16|48|22|22|16|22|2|2|2|16|2|16|48|22|47|48|48|47|47|2|47|2|22|22|2|47|2|47|48|16|
2014-04-28 Mon 10:46:16, ../Instances/pmedcap1(6).txt, [int]ShiftSwapTabuRelocate(T=31|D=24), 1600, 992, 1398653125, 1.626, 49, 79446, 809, 13|45|6|16|27|, 13|6|27|13|16|27|6|16|6|45|13|6|45|13|45|16|16|27|6|13|16|13|6|6|16|27|27|27|16|16|27|16|13|6|45|13|13|45|45|27|45|27|6|6|27|45|6|45|13|16|
2014-04-28 Mon 15:10:43, ../Instances/pmedcap1(7).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=23), 1600, 992, 1398668993, 0.247, 9, 13583, 930, 26|24|35|22|18|, 35|22|26|24|22|18|22|22|22|35|35|22|26|35|22|26|35|24|18|24|24|35|22|22|24|18|26|22|26|26|18|18|35|35|18|35|18|35|35|35|18|18|26|26|24|26|18|22|22|26|
2014-04-28 Mon 15:11:32, ../Instances/pmedcap1(7).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 992, 1398669043, 11.802, 388, 622762, 804, 31|9|23|12|17|, 9|31|12|17|9|31|31|31|23|9|9|23|12|9|23|23|9|17|31|17|17|9|23|23|17|31|12|12|23|12|17|31|9|9|17|9|9|9|9|12|31|31|23|23|31|12|17|23|23|12|
2014-04-28 Mon 15:12:19, ../Instances/pmedcap1(7).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=23), 1600, 992, 1398669092, 5.667, 196, 307154, 874, 6|2|37|30|28|, 2|6|2|30|37|6|6|6|37|37|2|6|2|37|6|28|37|30|30|30|37|37|6|6|37|6|28|2|28|2|30|6|2|2|30|37|37|37|2|2|6|30|28|28|30|28|30|28|6|2|
2014-04-28 Mon 15:13:07, ../Instances/pmedcap1(7).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 992, 1398669139, 42.227, 1401, 2246902, 829, 2|9|5|17|47|, 9|5|2|17|9|5|5|5|9|9|2|5|2|9|47|47|9|17|5|17|17|9|47|47|17|5|47|2|47|2|17|5|2|2|17|9|9|9|2|2|5|5|47|47|5|2|17|47|47|2|
2014-04-28 Mon 15:13:57, ../Instances/pmedcap1(7).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=23), 1600, 992, 1398669187, 0.108, 4, 5689, 878, 10|14|2|3|40|, 10|14|2|3|2|40|40|14|14|10|10|14|2|10|14|14|10|3|40|3|40|10|14|14|3|40|2|2|2|2|3|40|10|10|3|10|3|3|10|2|40|40|14|14|40|2|3|14|14|2|
2014-04-28 Mon 15:14:46, ../Instances/pmedcap1(7).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 992, 1398669237, 2.447, 82, 129058, 825, 5|9|47|3|12|, 9|5|12|3|9|5|5|5|47|9|9|5|12|9|47|47|9|3|5|3|3|9|47|47|3|5|12|12|47|12|3|5|9|9|3|9|9|9|12|12|5|5|47|47|5|12|3|47|47|12|
2014-04-28 Mon 15:15:36, ../Instances/pmedcap1(7).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|Tr=2|D=23), 1600, 992, 1398669286, 0.208, 7, 10885, 881, 33|30|6|36|28|, 33|6|33|30|36|6|6|6|36|36|33|6|33|33|6|28|33|36|30|36|30|36|6|6|36|6|28|33|28|33|30|6|33|33|30|33|36|36|33|33|30|30|28|28|30|28|30|28|6|28|
